% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
186 +2.781379592e+00 +2.781379592e+00 -7.140386204e+02 -7.140386204e+02 +8.9133e-01 +9.7862e-03 +9.8128e-01
213 +2.550879618e+00 +2.550879618e+00 -7.142691204e+02 -7.142691204e+02 +8.3506e-01 +6.4382e-02 +1.0666e+00
587 +2.162308445e+00 +2.162308445e+00 -7.146576916e+02 -7.146576916e+02 +4.1637e-01 -9.4720e-01 +1.4570e+00
1992 +1.984971579e+00 +1.984971579e+00 -7.148350284e+02 -7.148350284e+02 -1.4883e+00 +4.2695e+00 -4.0237e+00
5214 +1.484614060e+00 +1.484614060e+00 -7.153353859e+02 -7.153353859e+02 -5.4005e+00 +4.1359e+00 +4.1722e-01
5649 +1.183747038e+00 +1.183747038e+00 -7.156362530e+02 -7.156362530e+02 -5.0458e+00 +2.8518e+00 +6.4384e-01
6493 +1.167469527e+00 +1.167469527e+00 -7.156525305e+02 -7.156525305e+02 -2.5946e+00 +2.8233e+00 +1.5374e+00
6498 +1.099868039e+00 +1.099868039e+00 -7.157201320e+02 -7.157201320e+02 -2.5995e+00 +2.8216e+00 +1.5281e+00
6502 +1.055045843e+00 +1.055045843e+00 -7.157649542e+02 -7.157649542e+02 -2.5976e+00 +2.8231e+00 +1.5337e+00
6503 +5.838303296e-01 +5.838303296e-01 -7.162361697e+02 -7.162361697e+02 -2.5978e+00 +2.8223e+00 +1.5309e+00
6544 +5.700875938e-01 +5.700875938e-01 -7.162499124e+02 -7.162499124e+02 -2.6080e+00 +2.8218e+00 +1.5274e+00
6547 +5.204064522e-01 +5.204064522e-01 -7.162995935e+02 -7.162995935e+02 -2.6061e+00 +2.8216e+00 +1.5288e+00
6551 +3.908397709e-01 +3.908397709e-01 -7.164291602e+02 -7.164291602e+02 -2.6095e+00 +2.8213e+00 +1.5250e+00
6586 +1.660424518e-01 +1.660424518e-01 -7.166539575e+02 -7.166539575e+02 -2.6102e+00 +2.8209e+00 +1.5239e+00
6631 +1.204426228e-01 +1.204426228e-01 -7.166995574e+02 -7.166995574e+02 -2.6091e+00 +2.8210e+00 +1.5254e+00
6660 +1.175663502e-01 +1.175663502e-01 -7.167024336e+02 -7.167024336e+02 -2.6090e+00 +2.8210e+00 +1.5256e+00
6697 +1.056976529e-01 +1.056976529e-01 -7.167143023e+02 -7.167143023e+02 -2.6086e+00 +2.8211e+00 +1.5260e+00
6743 +9.987563581e-02 +9.987563581e-02 -7.167201244e+02 -7.167201244e+02 -2.6088e+00 +2.8211e+00 +1.5258e+00
6758 +9.612006156e-02 +9.612006156e-02 -7.167238799e+02 -7.167238799e+02 -2.6089e+00 +2.8211e+00 +1.5257e+00
6764 +9.202400024e-02 +9.202400024e-02 -7.167279760e+02 -7.167279760e+02 -2.6089e+00 +2.8211e+00 +1.5257e+00
6795 +8.822057643e-02 +8.822057643e-02 -7.167317794e+02 -7.167317794e+02 -2.6090e+00 +2.8211e+00 +1.5257e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.881818699e+01 +1.881818699e+01 -9.811818130e+02 -9.811818130e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +5.064583981e+00 +5.064583981e+00 -9.949354160e+02 -9.949354160e+02 +2.6328e-01 +2.2739e-01 -2.1479e-01
42 +7.557723457e-01 +7.557723457e-01 -9.992442277e+02 -9.992442277e+02 +1.8996e+00 -1.9373e-01 -2.5293e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.673563042e+01 +3.673563042e+01 -9.632643696e+02 -9.632643696e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
