% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2624 +2.531409080e+04 +2.531409080e+04 +2.508541080e+04 +2.508541080e+04 +2.5978e+00 -7.5362e-01 -1.4210e+00 +2.1497e+00 -1.4988e+00 -1.2967e+00 -4.6103e+00 +3.7171e+00 -1.0888e-01 +3.3375e-01 -5.6652e-01 +1.6869e+00 +5.3158e+00 -3.1251e+00 -2.2151e+00 -1.6687e+00 -1.1358e+00 -1.0185e+00 -5.3275e-02 +2.0260e+00
2650 +2.461460259e+04 +2.461460259e+04 +2.438592259e+04 +2.438592259e+04 +2.5935e+00 -7.0169e-01 -1.4556e+00 +2.1589e+00 -1.5467e+00 -1.3684e+00 -4.6042e+00 +3.6841e+00 -1.1427e-01 +3.3690e-01 -6.1955e-01 +1.6242e+00 +5.2582e+00 -3.1841e+00 -2.1868e+00 -1.7112e+00 -1.1227e+00 -1.0531e+00 -5.0705e-02 +1.9987e+00
2694 +2.454345688e+04 +2.454345688e+04 +2.431477688e+04 +2.431477688e+04 +2.5329e+00 -6.7941e-01 -1.4610e+00 +2.3857e+00 -1.4739e+00 -1.3963e+00 -4.6834e+00 +3.7011e+00 -7.0070e-02 +3.3817e-01 -7.8386e-01 +1.6987e+00 +5.1824e+00 -3.1604e+00 -2.2487e+00 -1.8478e+00 -1.0821e+00 -1.0596e+00 -9.4483e-02 +2.0107e+00
2701 +2.397177041e+04 +2.397177041e+04 +2.374309041e+04 +2.374309041e+04 +2.5637e+00 -6.4052e-01 -1.4545e+00 +2.3774e+00 -1.4420e+00 -1.4060e+00 -4.6522e+00 +3.6916e+00 -7.3016e-02 +3.9260e-01 -7.1768e-01 +1.6841e+00 +5.1516e+00 -3.1863e+00 -2.2267e+00 -1.8027e+00 -1.0546e+00 -1.0400e+00 -7.9794e-02 +2.0047e+00
2861 +2.327309547e+04 +2.327309547e+04 +2.304441547e+04 +2.304441547e+04 +2.4389e+00 -6.6478e-01 -1.3086e+00 +2.4419e+00 -1.5209e+00 -1.5173e+00 -4.5281e+00 +3.6571e+00 +1.7726e-02 +1.4434e-01 -8.5246e-01 +1.6521e+00 +5.0724e+00 -3.2655e+00 -2.2229e+00 -1.6875e+00 -1.1905e+00 -1.1264e+00 +4.0586e-02 +1.9832e+00
2878 +2.288849741e+04 +2.288849741e+04 +2.265981741e+04 +2.265981741e+04 +2.4472e+00 -6.6305e-01 -1.2892e+00 +2.3589e+00 -1.4219e+00 -1.4702e+00 -4.5176e+00 +3.6616e+00 +1.3449e-02 +2.1814e-01 -8.1109e-01 +1.6395e+00 +5.0905e+00 -3.2888e+00 -2.2505e+00 -1.6717e+00 -1.2126e+00 -1.1868e+00 +6.6920e-03 +2.0075e+00
2893 +2.227249398e+04 +2.227249398e+04 +2.204381398e+04 +2.204381398e+04 +2.4676e+00 -6.5242e-01 -1.2954e+00 +2.3472e+00 -1.4903e+00 -1.4475e+00 -4.5115e+00 +3.6743e+00 +1.8120e-02 +2.7395e-01 -8.3047e-01 +1.6438e+00 +5.0947e+00 -3.3189e+00 -2.2935e+00 -1.6664e+00 -1.1994e+00 -1.1931e+00 -2.8541e-02 +1.9998e+00
2914 +2.172385770e+04 +2.172385770e+04 +2.149517770e+04 +2.149517770e+04 +2.4714e+00 -5.8491e-01 -1.2883e+00 +2.3902e+00 -1.4732e+00 -1.4607e+00 -4.5141e+00 +3.6767e+00 +2.6760e-02 +2.8909e-01 -8.7912e-01 +1.6428e+00 +5.0343e+00 -3.3071e+00 -2.2522e+00 -1.6465e+00 -1.1991e+00 -1.2035e+00 +5.1204e-02 +2.0142e+00
2935 +2.103198861e+04 +2.103198861e+04 +2.080330861e+04 +2.080330861e+04 +2.4839e+00 -5.8248e-01 -1.2889e+00 +2.3929e+00 -1.5507e+00 -1.4274e+00 -4.4830e+00 +3.6773e+00 -1.0633e-02 +2.5164e-01 -9.2585e-01 +1.6486e+00 +5.0602e+00 -3.2827e+00 -2.2309e+00 -1.6966e+00 -1.1710e+00 -1.1897e+00 +4.2104e-02 +2.0134e+00
2997 +2.083891409e+04 +2.083891409e+04 +2.061023409e+04 +2.061023409e+04 +2.4755e+00 -5.9225e-01 -1.2764e+00 +2.4852e+00 -1.5911e+00 -1.4228e+00 -4.5052e+00 +3.6977e+00 -2.4798e-03 +1.4183e-01 -1.0123e+00 +1.6384e+00 +5.0675e+00 -3.3039e+00 -2.2427e+00 -1.6771e+00 -1.1745e+00 -1.2013e+00 +5.0653e-02 +2.0056e+00
3074 +2.022584027e+04 +2.022584027e+04 +1.999716027e+04 +1.999716027e+04 +2.4412e+00 -5.5012e-01 -1.2740e+00 +2.4747e+00 -1.6844e+00 -1.4092e+00 -4.5093e+00 +3.6921e+00 -6.5928e-03 +1.4575e-01 -1.0923e+00 +1.6063e+00 +5.0684e+00 -3.3626e+00 -2.1849e+00 -1.7305e+00 -1.2207e+00 -1.1909e+00 +3.2218e-02 +2.0025e+00
3123 +1.994738537e+04 +1.994738537e+04 +1.971870537e+04 +1.971870537e+04 +2.4969e+00 -5.4827e-01 -1.2884e+00 +2.4883e+00 -1.6998e+00 -1.3362e+00 -4.5099e+00 +3.6854e+00 +4.5215e-02 +1.3206e-01 -1.2154e+00 +1.6190e+00 +5.0850e+00 -3.3677e+00 -2.2248e+00 -1.7284e+00 -1.2249e+00 -1.2138e+00 +1.3476e-01 +1.9914e+00
3194 +1.940907889e+04 +1.940907889e+04 +1.918039889e+04 +1.918039889e+04 +2.4915e+00 -5.1487e-01 -1.2939e+00 +2.5384e+00 -1.8027e+00 -1.3238e+00 -4.5570e+00 +3.6937e+00 +8.6362e-02 +1.6308e-01 -1.1831e+00 +1.6195e+00 +5.0887e+00 -3.3443e+00 -2.1252e+00 -1.7260e+00 -1.1984e+00 -1.2450e+00 +9.8535e-02 +1.9652e+00
3307 +1.904591461e+04 +1.904591461e+04 +1.881723461e+04 +1.881723461e+04 +2.4699e+00 -4.6287e-01 -1.3174e+00 +2.5605e+00 -1.8488e+00 -1.2705e+00 -4.5538e+00 +3.6998e+00 +1.2543e-01 +1.5898e-01 -1.2112e+00 +1.6215e+00 +5.0918e+00 -3.3218e+00 -2.0336e+00 -1.6310e+00 -1.1933e+00 -1.2101e+00 +8.8003e-02 +1.9810e+00
3369 +1.860800509e+04 +1.860800509e+04 +1.837932509e+04 +1.837932509e+04 +2.4678e+00 -4.4645e-01 -1.3334e+00 +2.5873e+00 -1.9209e+00 -1.2524e+00 -4.5819e+00 +3.6967e+00 +1.4392e-01 +1.2639e-01 -1.2340e+00 +1.6167e+00 +5.0503e+00 -3.3255e+00 -1.9972e+00 -1.6268e+00 -1.1812e+00 -1.2343e+00 +1.0748e-01 +1.9739e+00
3538 +1.812707540e+04 +1.812707540e+04 +1.789839540e+04 +1.789839540e+04 +2.4603e+00 -4.0512e-01 -1.3072e+00 +2.6279e+00 -1.9752e+00 -1.2738e+00 -4.5910e+00 +3.6975e+00 +1.3037e-01 +9.6497e-02 -1.2706e+00 +1.6469e+00 +5.0482e+00 -3.3408e+00 -1.9474e+00 -1.6524e+00 -1.1860e+00 -1.2293e+00 +1.3105e-01 +1.9648e+00
3730 +1.775037039e+04 +1.775037039e+04 +1.752169039e+04 +1.752169039e+04 +2.4498e+00 -3.7172e-01 -1.2962e+00 +2.6212e+00 -2.0232e+00 -1.2655e+00 -4.5613e+00 +3.6987e+00 +1.2888e-01 +1.0645e-01 -1.2686e+00 +1.6506e+00 +5.0315e+00 -3.3450e+00 -1.8665e+00 -1.6492e+00 -1.1797e+00 -1.2202e+00 +1.3601e-01 +1.9583e+00
3893 +1.737545155e+04 +1.737545155e+04 +1.714677155e+04 +1.714677155e+04 +2.4166e+00 -3.7966e-01 -1.3067e+00 +2.6118e+00 -2.0246e+00 -1.2657e+00 -4.5822e+00 +3.6959e+00 +1.3035e-01 +7.2584e-02 -1.2744e+00 +1.6592e+00 +4.9963e+00 -3.3744e+00 -1.8319e+00 -1.6201e+00 -1.1614e+00 -1.2324e+00 +1.2427e-01 +1.9524e+00
4011 +1.698073000e+04 +1.698073000e+04 +1.675205000e+04 +1.675205000e+04 +2.3777e+00 -3.5891e-01 -1.3214e+00 +2.6043e+00 -2.0810e+00 -1.2464e+00 -4.5608e+00 +3.7063e+00 +1.3336e-01 +5.8352e-02 -1.3083e+00 +1.6456e+00 +4.9656e+00 -3.3806e+00 -1.7664e+00 -1.6135e+00 -1.1477e+00 -1.2390e+00 +1.1314e-01 +1.9461e+00
4093 +1.659521507e+04 +1.659521507e+04 +1.636653507e+04 +1.636653507e+04 +2.3085e+00 -3.5091e-01 -1.3228e+00 +2.5937e+00 -2.1906e+00 -1.2419e+00 -4.5232e+00 +3.7128e+00 +1.3524e-01 -4.4192e-02 -1.3622e+00 +1.6102e+00 +4.9354e+00 -3.3989e+00 -1.6884e+00 -1.5930e+00 -1.1408e+00 -1.2469e+00 +1.2462e-01 +1.9365e+00
4234 +1.619817326e+04 +1.619817326e+04 +1.596949326e+04 +1.596949326e+04 +2.3034e+00 -3.0422e-01 -1.3052e+00 +2.6048e+00 -2.1774e+00 -1.2468e+00 -4.5419e+00 +3.7131e+00 +1.3083e-01 -5.3311e-02 -1.3352e+00 +1.6243e+00 +4.8714e+00 -3.3975e+00 -1.6773e+00 -1.5276e+00 -1.0977e+00 -1.2742e+00 +1.3172e-01 +1.9487e+00
4308 +1.583482931e+04 +1.583482931e+04 +1.560614931e+04 +1.560614931e+04 +2.2603e+00 -2.9504e-01 -1.3032e+00 +2.5984e+00 -2.1799e+00 -1.1956e+00 -4.5234e+00 +3.7048e+00 +1.4160e-01 -4.5701e-02 -1.4053e+00 +1.6245e+00 +4.8556e+00 -3.3890e+00 -1.5704e+00 -1.5093e+00 -1.0880e+00 -1.2806e+00 +1.3657e-01 +1.9409e+00
4440 +1.548121738e+04 +1.548121738e+04 +1.525253738e+04 +1.525253738e+04 +2.2734e+00 -2.8020e-01 -1.3242e+00 +2.5813e+00 -2.3558e+00 -1.1887e+00 -4.5135e+00 +3.7094e+00 +1.6939e-01 -2.8285e-02 -1.3684e+00 +1.6478e+00 +4.8266e+00 -3.3810e+00 -1.5601e+00 -1.5448e+00 -1.0430e+00 -1.2853e+00 +1.4428e-01 +1.9369e+00
4498 +1.508105325e+04 +1.508105325e+04 +1.485237325e+04 +1.485237325e+04 +2.2403e+00 -2.3651e-01 -1.3383e+00 +2.5887e+00 -2.3809e+00 -1.2058e+00 -4.4941e+00 +3.7026e+00 +2.0579e-01 -5.5855e-02 -1.3487e+00 +1.6458e+00 +4.7610e+00 -3.3858e+00 -1.4908e+00 -1.5403e+00 -1.0327e+00 -1.2943e+00 +1.3259e-01 +1.9330e+00
4592 +1.478044986e+04 +1.478044986e+04 +1.455176986e+04 +1.455176986e+04 +2.2131e+00 -2.0756e-01 -1.3402e+00 +2.5854e+00 -2.3416e+00 -1.2262e+00 -4.4823e+00 +3.6865e+00 +2.4370e-01 -6.1470e-02 -1.5030e+00 +1.6490e+00 +4.7368e+00 -3.4109e+00 -1.4316e+00 -1.4953e+00 -1.0324e+00 -1.3012e+00 +1.6748e-01 +1.9247e+00
4622 +1.438389981e+04 +1.438389981e+04 +1.415521981e+04 +1.415521981e+04 +2.1790e+00 -2.2030e-01 -1.3738e+00 +2.6069e+00 -2.3588e+00 -1.2292e+00 -4.4565e+00 +3.6955e+00 +2.8083e-01 -8.0916e-02 -1.4922e+00 +1.6641e+00 +4.6578e+00 -3.4187e+00 -1.4256e+00 -1.5353e+00 -1.0425e+00 -1.3200e+00 +1.6108e-01 +1.8996e+00
4652 +1.399780493e+04 +1.399780493e+04 +1.376912493e+04 +1.376912493e+04 +2.0797e+00 -2.1249e-01 -1.3781e+00 +2.6062e+00 -2.4390e+00 -1.1753e+00 -4.4707e+00 +3.7046e+00 +3.1217e-01 -7.7845e-02 -1.4773e+00 +1.6810e+00 +4.5961e+00 -3.4238e+00 -1.3271e+00 -1.5417e+00 -9.9946e-01 -1.3293e+00 +1.5193e-01 +1.8771e+00
4690 +1.376202804e+04 +1.376202804e+04 +1.353334804e+04 +1.353334804e+04 +2.1194e+00 -1.5156e-01 -1.4360e+00 +2.6398e+00 -2.4829e+00 -1.2041e+00 -4.5024e+00 +3.6868e+00 +3.0420e-01 -1.1138e-01 -1.5621e+00 +1.7067e+00 +4.5800e+00 -3.4363e+00 -1.2200e+00 -1.5063e+00 -9.9947e-01 -1.3180e+00 +1.6067e-01 +1.8312e+00
4770 +1.345752374e+04 +1.345752374e+04 +1.322884374e+04 +1.322884374e+04 +2.0530e+00 -1.1507e-01 -1.3779e+00 +2.6399e+00 -2.6654e+00 -1.1821e+00 -4.5307e+00 +3.7012e+00 +4.4444e-01 +2.1833e-02 -1.4028e+00 +1.7028e+00 +4.5213e+00 -3.4263e+00 -1.0331e+00 -1.5588e+00 -1.0307e+00 -1.3065e+00 +1.8872e-01 +1.8299e+00
4790 +1.298385421e+04 +1.298385421e+04 +1.275517421e+04 +1.275517421e+04 +2.0693e+00 -1.3385e-01 -1.3948e+00 +2.6575e+00 -2.7531e+00 -1.2058e+00 -4.4951e+00 +3.6958e+00 +4.2442e-01 -2.1841e-02 -1.4651e+00 +1.6991e+00 +4.5310e+00 -3.4151e+00 -1.1117e+00 -1.5978e+00 -1.0029e+00 -1.2915e+00 +2.0342e-01 +1.8137e+00
4844 +1.286188706e+04 +1.286188706e+04 +1.263320706e+04 +1.263320706e+04 +2.0375e+00 -1.2736e-01 -1.3746e+00 +2.6516e+00 -2.8568e+00 -1.2162e+00 -4.5282e+00 +3.7025e+00 +5.2009e-01 -1.5976e-02 -1.5615e+00 +1.6967e+00 +4.5748e+00 -3.4322e+00 -9.5565e-01 -1.5781e+00 -1.0176e+00 -1.2887e+00 +1.9217e-01 +1.8130e+00
4853 +1.256870632e+04 +1.256870632e+04 +1.234002632e+04 +1.234002632e+04 +2.0012e+00 -1.5470e-01 -1.3993e+00 +2.6667e+00 -2.7459e+00 -1.1984e+00 -4.5254e+00 +3.7071e+00 +5.2013e-01 -2.3208e-02 -1.6023e+00 +1.7009e+00 +4.5082e+00 -3.4349e+00 -1.0161e+00 -1.5699e+00 -1.0009e+00 -1.3104e+00 +2.2271e-01 +1.7847e+00
4909 +1.216764972e+04 +1.216764972e+04 +1.193896972e+04 +1.193896972e+04 +1.9741e+00 -1.3747e-01 -1.4159e+00 +2.6567e+00 -2.8619e+00 -1.1946e+00 -4.5403e+00 +3.7076e+00 +5.5784e-01 -4.1852e-02 -1.6057e+00 +1.7149e+00 +4.4740e+00 -3.4408e+00 -1.0248e+00 -1.5904e+00 -1.0177e+00 -1.3122e+00 +2.5606e-01 +1.7807e+00
4917 +1.191705945e+04 +1.191705945e+04 +1.168837945e+04 +1.168837945e+04 +1.9735e+00 -1.1849e-01 -1.3908e+00 +2.6411e+00 -2.9178e+00 -1.1800e+00 -4.5472e+00 +3.7115e+00 +5.5273e-01 -6.6268e-02 -1.6209e+00 +1.7256e+00 +4.4896e+00 -3.4488e+00 -9.2597e-01 -1.5863e+00 -9.9837e-01 -1.3084e+00 +2.6086e-01 +1.7972e+00
4994 +1.174061686e+04 +1.174061686e+04 +1.151193686e+04 +1.151193686e+04 +1.9957e+00 -1.3251e-01 -1.4149e+00 +2.6228e+00 -2.9962e+00 -1.2418e+00 -4.5281e+00 +3.6678e+00 +6.1149e-01 -1.3690e-01 -1.7351e+00 +1.7352e+00 +4.5145e+00 -3.4182e+00 -9.9368e-01 -1.6088e+00 -1.0142e+00 -1.3010e+00 +2.6654e-01 +1.7943e+00
5128 +1.144068658e+04 +1.144068658e+04 +1.121200658e+04 +1.121200658e+04 +1.9668e+00 -1.7375e-01 -1.4159e+00 +2.6364e+00 -3.0558e+00 -1.2101e+00 -4.4871e+00 +3.6840e+00 +6.5180e-01 -1.8780e-01 -1.6847e+00 +1.7095e+00 +4.4978e+00 -3.3962e+00 -1.0589e+00 -1.6725e+00 -9.9693e-01 -1.3163e+00 +2.6266e-01 +1.8585e+00
5163 +1.112870847e+04 +1.112870847e+04 +1.090002847e+04 +1.090002847e+04 +1.9752e+00 -2.0308e-01 -1.4448e+00 +2.6262e+00 -3.1627e+00 -1.2114e+00 -4.4916e+00 +3.6846e+00 +6.3493e-01 -2.4173e-01 -1.6938e+00 +1.7079e+00 +4.4638e+00 -3.4139e+00 -1.1635e+00 -1.7133e+00 -9.8555e-01 -1.3422e+00 +2.4243e-01 +1.8385e+00
5218 +1.095542106e+04 +1.095542106e+04 +1.072674106e+04 +1.072674106e+04 +1.9779e+00 -1.7363e-01 -1.4539e+00 +2.6219e+00 -3.1268e+00 -1.2218e+00 -4.4931e+00 +3.6977e+00 +6.8625e-01 -2.5036e-01 -1.7177e+00 +1.7164e+00 +4.4376e+00 -3.4226e+00 -1.1169e+00 -1.6573e+00 -9.6499e-01 -1.3406e+00 +2.5521e-01 +1.8376e+00
5282 +1.070463248e+04 +1.070463248e+04 +1.047595248e+04 +1.047595248e+04 +1.9573e+00 -1.4206e-01 -1.4510e+00 +2.6102e+00 -3.1649e+00 -1.2649e+00 -4.4765e+00 +3.6864e+00 +7.4937e-01 -2.2043e-01 -1.6426e+00 +1.7131e+00 +4.3543e+00 -3.4243e+00 -1.1302e+00 -1.6937e+00 -9.5880e-01 -1.3487e+00 +3.1923e-01 +1.8395e+00
5351 +1.044976676e+04 +1.044976676e+04 +1.022108676e+04 +1.022108676e+04 +1.9158e+00 -1.1885e-01 -1.4553e+00 +2.6240e+00 -3.3730e+00 -1.2908e+00 -4.4957e+00 +3.7044e+00 +7.3669e-01 -3.4115e-01 -1.6312e+00 +1.7187e+00 +4.3887e+00 -3.3923e+00 -1.1536e+00 -1.6964e+00 -9.6359e-01 -1.3384e+00 +2.9435e-01 +1.8685e+00
5459 +1.019615306e+04 +1.019615306e+04 +9.967473059e+03 +9.967473059e+03 +1.9392e+00 -1.1376e-01 -1.4862e+00 +2.6257e+00 -3.4207e+00 -1.2826e+00 -4.4728e+00 +3.7047e+00 +7.4867e-01 -4.1434e-01 -1.7068e+00 +1.6921e+00 +4.3884e+00 -3.4107e+00 -1.1995e+00 -1.7164e+00 -9.3550e-01 -1.3609e+00 +2.8103e-01 +1.8648e+00
5556 +9.998437750e+03 +9.998437750e+03 +9.769757750e+03 +9.769757750e+03 +1.9214e+00 -1.2198e-01 -1.4940e+00 +2.6483e+00 -3.5468e+00 -1.2778e+00 -4.5001e+00 +3.7053e+00 +7.7407e-01 -4.7812e-01 -1.7445e+00 +1.6928e+00 +4.3748e+00 -3.4207e+00 -1.1880e+00 -1.7326e+00 -9.2075e-01 -1.3499e+00 +3.1025e-01 +1.8690e+00
5626 +9.763830312e+03 +9.763830312e+03 +9.535150312e+03 +9.535150312e+03 +1.8603e+00 -7.7935e-02 -1.4874e+00 +2.6628e+00 -3.6041e+00 -1.2696e+00 -4.5059e+00 +3.7168e+00 +8.2103e-01 -4.5934e-01 -1.7452e+00 +1.7032e+00 +4.3169e+00 -3.4274e+00 -1.1375e+00 -1.7296e+00 -9.1590e-01 -1.3575e+00 +3.0987e-01 +1.8746e+00
5777 +9.522075457e+03 +9.522075457e+03 +9.293395457e+03 +9.293395457e+03 +1.8210e+00 -5.6740e-02 -1.4740e+00 +2.6851e+00 -3.6174e+00 -1.2821e+00 -4.5072e+00 +3.7194e+00 +8.7184e-01 -4.6386e-01 -1.7372e+00 +1.7063e+00 +4.2823e+00 -3.4078e+00 -1.0896e+00 -1.7230e+00 -8.9457e-01 -1.3684e+00 +3.4730e-01 +1.8717e+00
5923 +9.329791678e+03 +9.329791678e+03 +9.101111678e+03 +9.101111678e+03 +1.8129e+00 -4.7455e-02 -1.4778e+00 +2.7214e+00 -3.6036e+00 -1.2867e+00 -4.5317e+00 +3.7048e+00 +8.9058e-01 -4.8549e-01 -1.7807e+00 +1.7090e+00 +4.2397e+00 -3.4115e+00 -1.0536e+00 -1.7291e+00 -8.8348e-01 -1.3721e+00 +3.8196e-01 +1.8744e+00
6314 +9.117067552e+03 +9.117067552e+03 +8.888387552e+03 +8.888387552e+03 +1.7917e+00 -4.5172e-02 -1.4911e+00 +2.7395e+00 -3.6891e+00 -1.2985e+00 -4.5350e+00 +3.7107e+00 +9.5268e-01 -5.2000e-01 -1.7958e+00 +1.7247e+00 +4.1977e+00 -3.4026e+00 -1.0884e+00 -1.7505e+00 -8.7112e-01 -1.3868e+00 +4.0344e-01 +1.8698e+00
6506 +8.903816682e+03 +8.903816682e+03 +8.675136682e+03 +8.675136682e+03 +1.7877e+00 -3.5368e-03 -1.5236e+00 +2.7722e+00 -3.8172e+00 -1.2993e+00 -4.5147e+00 +3.7137e+00 +1.0131e+00 -5.6596e-01 -1.8002e+00 +1.7279e+00 +4.1336e+00 -3.3992e+00 -1.0954e+00 -1.7635e+00 -8.6645e-01 -1.4040e+00 +4.2264e-01 +1.8651e+00
6716 +8.701777435e+03 +8.701777435e+03 +8.473097435e+03 +8.473097435e+03 +1.7556e+00 +4.2258e-02 -1.5440e+00 +2.7757e+00 -3.9503e+00 -1.3268e+00 -4.5173e+00 +3.7048e+00 +1.1081e+00 -5.9878e-01 -1.8226e+00 +1.7208e+00 +4.0918e+00 -3.3875e+00 -1.0449e+00 -1.7457e+00 -8.5352e-01 -1.4169e+00 +4.3337e-01 +1.8652e+00
6916 +8.510734011e+03 +8.510734011e+03 +8.282054011e+03 +8.282054011e+03 +1.6776e+00 +6.1646e-02 -1.5547e+00 +2.7638e+00 -4.0249e+00 -1.3478e+00 -4.5188e+00 +3.7104e+00 +1.1435e+00 -6.5123e-01 -1.8371e+00 +1.7328e+00 +3.9907e+00 -3.3996e+00 -1.0288e+00 -1.7565e+00 -8.4311e-01 -1.4367e+00 +4.6084e-01 +1.8581e+00
7364 +8.314847778e+03 +8.314847778e+03 +8.086167778e+03 +8.086167778e+03 +1.6705e+00 +5.9468e-02 -1.5670e+00 +2.7878e+00 -4.0095e+00 -1.3517e+00 -4.4830e+00 +3.6997e+00 +1.1726e+00 -6.6927e-01 -1.9014e+00 +1.7565e+00 +3.9159e+00 -3.4207e+00 -1.0215e+00 -1.7681e+00 -8.0948e-01 -1.4699e+00 +4.5559e-01 +1.8554e+00
7875 +8.125696661e+03 +8.125696661e+03 +7.897016661e+03 +7.897016661e+03 +1.6605e+00 +6.4307e-02 -1.5780e+00 +2.7809e+00 -4.0637e+00 -1.3656e+00 -4.4822e+00 +3.6884e+00 +1.2271e+00 -6.8348e-01 -1.8932e+00 +1.7605e+00 +3.8497e+00 -3.4078e+00 -1.0291e+00 -1.7601e+00 -7.9086e-01 -1.5163e+00 +4.8638e-01 +1.8288e+00
8473 +7.941385351e+03 +7.941385351e+03 +7.712705351e+03 +7.712705351e+03 +1.6029e+00 +5.4859e-02 -1.5777e+00 +2.7969e+00 -4.1450e+00 -1.3625e+00 -4.4848e+00 +3.6826e+00 +1.2852e+00 -7.1043e-01 -1.9481e+00 +1.7630e+00 +3.7611e+00 -3.4029e+00 -1.0084e+00 -1.7826e+00 -7.3307e-01 -1.5605e+00 +5.2275e-01 +1.8105e+00
8925 +7.759746505e+03 +7.759746505e+03 +7.531066505e+03 +7.531066505e+03 +1.5623e+00 +4.3725e-02 -1.5690e+00 +2.7862e+00 -4.1649e+00 -1.3785e+00 -4.4819e+00 +3.6796e+00 +1.3246e+00 -7.1553e-01 -1.9407e+00 +1.7699e+00 +3.6549e+00 -3.4097e+00 -1.0151e+00 -1.7805e+00 -6.2956e-01 -1.6223e+00 +5.1622e-01 +1.8111e+00
9229 +7.576667234e+03 +7.576667234e+03 +7.347987234e+03 +7.347987234e+03 +1.5362e+00 +4.8500e-02 -1.5727e+00 +2.7949e+00 -4.1650e+00 -1.4061e+00 -4.4799e+00 +3.6693e+00 +1.3253e+00 -7.2377e-01 -1.9292e+00 +1.7727e+00 +3.5649e+00 -3.3954e+00 -1.0092e+00 -1.7779e+00 -5.3902e-01 -1.6700e+00 +4.8874e-01 +1.8075e+00
9524 +7.404773600e+03 +7.404773600e+03 +7.176093600e+03 +7.176093600e+03 +1.5261e+00 +5.0859e-02 -1.5726e+00 +2.8257e+00 -4.1764e+00 -1.4059e+00 -4.4632e+00 +3.6626e+00 +1.3251e+00 -7.3485e-01 -1.9170e+00 +1.7793e+00 +3.4959e+00 -3.3914e+00 -1.0187e+00 -1.7719e+00 -4.6904e-01 -1.7248e+00 +4.4250e-01 +1.8088e+00
9722 +7.232459972e+03 +7.232459972e+03 +7.003779972e+03 +7.003779972e+03 +1.4937e+00 +3.4394e-02 -1.5662e+00 +2.8107e+00 -4.1739e+00 -1.4013e+00 -4.4634e+00 +3.6700e+00 +1.3499e+00 -7.2861e-01 -1.8935e+00 +1.7797e+00 +3.3973e+00 -3.3763e+00 -1.0686e+00 -1.7703e+00 -3.5055e-01 -1.7989e+00 +4.5915e-01 +1.8014e+00
9867 +7.075429956e+03 +7.075429956e+03 +6.846749956e+03 +6.846749956e+03 +1.4652e+00 +2.7910e-02 -1.5751e+00 +2.8165e+00 -4.2076e+00 -1.3898e+00 -4.4588e+00 +3.6622e+00 +1.3759e+00 -7.0727e-01 -1.8350e+00 +1.7827e+00 +3.3335e+00 -3.3453e+00 -1.0452e+00 -1.7629e+00 -2.9584e-01 -1.8333e+00 +4.4884e-01 +1.7937e+00
10349 +6.917316161e+03 +6.917316161e+03 +6.688636161e+03 +6.688636161e+03 +1.4559e+00 +2.2338e-02 -1.5737e+00 +2.8345e+00 -4.1655e+00 -1.4087e+00 -4.4564e+00 +3.6580e+00 +1.3948e+00 -6.9701e-01 -1.8586e+00 +1.7805e+00 +3.2663e+00 -3.3386e+00 -1.0873e+00 -1.7597e+00 -2.3057e-01 -1.8832e+00 +4.3055e-01 +1.7839e+00
10716 +6.759227522e+03 +6.759227522e+03 +6.530547522e+03 +6.530547522e+03 +1.4446e+00 +2.6748e-02 -1.5775e+00 +2.8412e+00 -4.1843e+00 -1.4133e+00 -4.4466e+00 +3.6556e+00 +1.3974e+00 -7.0415e-01 -1.8119e+00 +1.7740e+00 +3.1835e+00 -3.3192e+00 -1.1127e+00 -1.7563e+00 -1.3812e-01 -1.9349e+00 +4.1720e-01 +1.7869e+00
11094 +6.601589816e+03 +6.601589816e+03 +6.372909816e+03 +6.372909816e+03 +1.3853e+00 +1.8668e-02 -1.5746e+00 +2.8441e+00 -4.1667e+00 -1.4386e+00 -4.4297e+00 +3.6566e+00 +1.3948e+00 -7.1583e-01 -1.7934e+00 +1.7642e+00 +3.1015e+00 -3.2751e+00 -1.1125e+00 -1.7641e+00 -5.0385e-02 -1.9635e+00 +4.2703e-01 +1.7806e+00
11359 +6.448341379e+03 +6.448341379e+03 +6.219661379e+03 +6.219661379e+03 +1.3777e+00 +2.7617e-02 -1.5614e+00 +2.8556e+00 -4.1960e+00 -1.4605e+00 -4.3918e+00 +3.6504e+00 +1.4071e+00 -7.1241e-01 -1.7570e+00 +1.7637e+00 +3.0258e+00 -3.2521e+00 -1.1337e+00 -1.7644e+00 +7.3113e-03 -2.0108e+00 +4.1561e-01 +1.7775e+00
11517 +6.309455398e+03 +6.309455398e+03 +6.080775398e+03 +6.080775398e+03 +1.3621e+00 +2.0891e-02 -1.5644e+00 +2.8418e+00 -4.2246e+00 -1.4793e+00 -4.3649e+00 +3.6503e+00 +1.4443e+00 -7.0901e-01 -1.7112e+00 +1.7633e+00 +2.9403e+00 -3.2301e+00 -1.1495e+00 -1.7623e+00 +1.0675e-01 -2.0681e+00 +3.8418e-01 +1.7806e+00
