% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
699 +3.112814984e+02 +3.112814984e+02 +1.700114984e+02 +1.700114984e+02 -2.0052e-01 -2.8967e-01 -1.1983e+00 +9.3033e-01 +2.6487e-01 +4.2216e-01 +1.4432e-01 -4.3235e-01 -1.4799e+00 +3.6140e-01 -1.4019e-01 +4.7958e-01 -4.1538e-01 +1.7908e+00 -2.1394e+00 +5.9884e-01 -1.4700e+00 -6.9301e-01 +1.1926e+00 +2.8251e+00
712 +3.007971468e+02 +3.007971468e+02 +1.595271468e+02 +1.595271468e+02 -2.1542e-01 -2.3098e-01 -1.2422e+00 +8.6881e-01 +1.7835e-01 +4.1283e-01 +1.6218e-01 -5.8046e-01 -1.5014e+00 +3.6326e-01 -1.1452e-01 +5.5514e-01 -4.5789e-01 +1.9283e+00 -2.1565e+00 +6.1618e-01 -1.3999e+00 -7.0963e-01 +1.1838e+00 +2.8497e+00
852 +2.925733114e+02 +2.925733114e+02 +1.513033114e+02 +1.513033114e+02 -2.0362e-01 -2.9108e-01 -1.2362e+00 +8.6960e-01 +6.2731e-02 +4.3020e-01 +2.5376e-01 -6.3166e-01 -1.4146e+00 +3.8535e-01 -2.0558e-01 +4.9462e-01 -3.9527e-01 +1.8241e+00 -2.2145e+00 +6.1580e-01 -1.3969e+00 -6.6892e-01 +1.1885e+00 +2.8408e+00
879 +2.869979052e+02 +2.869979052e+02 +1.457279052e+02 +1.457279052e+02 -1.3254e-01 -2.8666e-01 -1.1695e+00 +8.6305e-01 -2.7444e-02 +4.0866e-01 +2.7488e-01 -6.1968e-01 -1.3932e+00 +3.8307e-01 -1.8465e-01 +4.8221e-01 -4.0611e-01 +1.8635e+00 -2.1612e+00 +6.3877e-01 -1.3779e+00 -6.8485e-01 +1.2118e+00 +2.8444e+00
932 +2.811567106e+02 +2.811567106e+02 +1.398867106e+02 +1.398867106e+02 -1.5292e-01 -2.8552e-01 -1.1524e+00 +9.0429e-01 -3.1051e-02 +3.7318e-01 +2.6037e-01 -6.2092e-01 -1.4577e+00 +3.8741e-01 -2.0465e-01 +4.9582e-01 -5.2451e-01 +1.8984e+00 -2.1679e+00 +6.2406e-01 -1.3881e+00 -7.0333e-01 +1.2272e+00 +2.8181e+00
1067 +2.747302741e+02 +2.747302741e+02 +1.334602741e+02 +1.334602741e+02 -1.5809e-01 -3.4545e-01 -1.1175e+00 +9.4164e-01 +5.2007e-02 +3.8466e-01 +2.4552e-01 -6.3279e-01 -1.4266e+00 +4.0569e-01 -1.7689e-01 +5.0320e-01 -4.9415e-01 +1.8720e+00 -2.1609e+00 +6.1282e-01 -1.4274e+00 -7.0771e-01 +1.2249e+00 +2.8200e+00
% function evaluation | noise-free fitness - Fopt (1.822100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.906369322e+02 +4.906369322e+02 +6.728469322e+02 +6.728469322e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +4.818106855e+02 +4.818106855e+02 +6.640206855e+02 +6.640206855e+02 +2.3704e-01 -2.5029e-01 +6.3419e-02 +1.2146e-01 -2.8486e-01 +7.7569e-04 -1.7929e-01 -8.9298e-02 -7.6101e-02 +8.1665e-02 +2.4020e-03 +1.5002e-01 +1.9161e-02 -1.1820e-01 +7.3084e-02 -2.2751e-01 -2.7409e-01 +1.5729e-01 -2.0440e-01 +2.7730e-01
3 +4.481151661e+02 +4.481151661e+02 +6.303251661e+02 +6.303251661e+02 -2.1181e-01 +5.6470e-02 +1.9857e-01 +3.2479e-01 +2.1083e-01 +2.4600e-01 +5.2880e-02 -2.1065e-01 +1.0982e-01 -2.6632e-01 -2.8560e-01 +2.0338e-01 +1.5785e-01 +3.5058e-01 -7.0714e-02 -3.7718e-02 +2.4506e-01 -3.8834e-01 -1.9841e-01 +3.0832e-01
8 +4.400429633e+02 +4.400429633e+02 +6.222529633e+02 +6.222529633e+02 -2.7808e-01 -2.5174e-01 -1.4832e-01 -2.6358e-01 +1.6256e-01 +9.9223e-02 -3.2482e-01 +1.7622e-01 -2.4850e-02 -1.9080e-01 -3.7708e-02 +2.8192e-01 -9.0055e-02 +3.4175e-02 -8.0480e-02 -7.3535e-03 +1.9394e-01 +1.7379e-01 +2.6993e-02 -1.6195e-01
9 +4.017685881e+02 +4.017685881e+02 +5.839785881e+02 +5.839785881e+02 +1.6651e-01 +2.4731e-01 +3.1022e-02 +3.4934e-02 -1.3070e-02 -5.3630e-02 -8.0111e-02 -1.0318e-01 -5.7914e-02 +3.6916e-01 -1.3995e-02 -2.1179e-01 +2.0074e-02 +4.1762e-02 -2.1607e-01 -3.1759e-02 +1.3954e-01 +1.2863e-01 -2.9001e-01 +3.3952e-01
10 +3.873422426e+02 +3.873422426e+02 +5.695522426e+02 +5.695522426e+02 -6.0028e-02 -2.6111e-01 +6.9684e-02 -4.0190e-01 +2.1845e-01 +6.0891e-02 -3.3877e-01 +6.3547e-02 +1.8821e-01 -7.1788e-02 -3.3260e-02 -1.8518e-02 +1.5492e-01 -1.2185e-01 -7.8552e-02 +4.8618e-02 +5.1092e-01 +3.0926e-01 -3.4706e-01 +2.3498e-01
21 +3.711832001e+02 +3.711832001e+02 +5.533932001e+02 +5.533932001e+02 +8.1285e-02 -2.9466e-01 +3.6016e-02 -3.7837e-01 +3.8086e-01 -1.7306e-02 -9.8227e-02 +6.5351e-02 +8.0007e-02 +1.0826e-01 +3.3763e-02 +1.5180e-01 -1.2887e-01 +1.2980e-01 -2.5318e-01 -1.0744e-01 +1.9527e-01 -1.7663e-01 -4.4720e-01 +2.7177e-01
36 +3.548857254e+02 +3.548857254e+02 +5.370957254e+02 +5.370957254e+02 +2.1858e-01 -7.6440e-02 +6.3246e-02 -3.0854e-01 +2.9023e-01 +4.4277e-01 -3.1145e-01 +1.6407e-01 +9.6585e-03 +1.3177e-01 -7.5533e-02 -2.1772e-01 -2.7047e-01 +2.0129e-01 -3.2575e-01 -2.3184e-02 +8.9771e-02 -1.8063e-01 -7.8773e-01 +4.1625e-01
52 +3.079438083e+02 +3.079438083e+02 +4.901538083e+02 +4.901538083e+02 -8.2742e-02 -4.5360e-01 +4.6464e-02 -6.9022e-01 +2.9111e-01 +4.1463e-01 -4.0524e-01 +6.5018e-01 +1.2760e-01 +1.1921e-01 -1.6333e-01 -1.8756e-01 +9.0812e-02 +1.4748e-01 -3.0018e-01 +5.8163e-02 +3.9189e-01 -1.9192e-01 -9.2546e-01 +5.6373e-01
63 +2.987464130e+02 +2.987464130e+02 +4.809564130e+02 +4.809564130e+02 +5.5978e-02 -1.9664e-01 -1.2018e-01 -5.1595e-01 +2.9373e-01 +2.4193e-01 -3.1839e-01 +4.5791e-01 +1.2820e-01 +8.0659e-02 +7.0870e-02 -2.2788e-01 -1.9968e-01 +2.4628e-01 -3.7572e-01 +1.8484e-02 +4.2241e-01 +2.3874e-01 -9.2563e-01 +4.8469e-01
67 +2.935774773e+02 +2.935774773e+02 +4.757874773e+02 +4.757874773e+02 -4.0627e-01 -5.1733e-01 -2.4610e-01 -3.6764e-01 +4.9982e-01 +4.4077e-01 -4.3951e-01 +5.5826e-01 +7.4727e-02 -1.1022e-01 +4.9331e-02 -4.1602e-01 -5.8256e-02 +2.6688e-01 -5.0177e-01 -5.2818e-02 +1.7406e-01 +1.2935e-01 -1.0032e+00 +8.8240e-01
81 +2.864831088e+02 +2.864831088e+02 +4.686931088e+02 +4.686931088e+02 -1.5667e-01 -2.5473e-01 -3.6802e-01 -4.9648e-01 +5.8673e-01 +4.2847e-01 -3.8517e-01 +6.9212e-01 +2.8662e-01 +3.3640e-01 +7.7708e-02 -4.2839e-01 -1.9866e-01 +2.4338e-01 -2.5622e-01 -1.9092e-01 +1.2602e-01 +2.2417e-01 -7.7649e-01 +7.9960e-01
82 +2.817675009e+02 +2.817675009e+02 +4.639775009e+02 +4.639775009e+02 -5.1720e-01 -2.8143e-01 -7.5682e-02 -2.6105e-01 +6.8477e-01 +4.4132e-01 -3.1021e-01 +8.0981e-01 +2.6716e-01 +2.4500e-02 +1.0681e-01 -6.4362e-01 -3.0722e-01 +1.5827e-01 -1.3381e-01 -1.0107e-01 +2.1747e-01 +4.3390e-01 -1.2170e+00 +1.0238e+00
107 +2.694176380e+02 +2.694176380e+02 +4.516276380e+02 +4.516276380e+02 -4.9599e-01 -4.1189e-01 -1.9198e-04 -2.3763e-01 +5.1421e-01 +4.6197e-01 -4.1937e-01 +5.7966e-01 +4.0762e-01 +3.4134e-01 -1.0212e-01 -4.7624e-01 -1.1451e-01 +5.3877e-02 -5.0117e-01 -2.4890e-01 +4.9214e-01 +9.2570e-01 -1.1200e+00 +9.2138e-01
111 +2.288837929e+02 +2.288837929e+02 +4.110937929e+02 +4.110937929e+02 -3.1246e-01 -5.6292e-01 +1.7766e-02 -6.3454e-01 +4.2612e-01 +4.1473e-01 -2.9343e-01 +5.2342e-01 +2.2817e-01 +1.1036e-01 -2.1086e-01 -5.3918e-01 -1.8797e-01 -2.8547e-01 -5.0303e-01 +9.3623e-03 +2.2962e-01 +8.0554e-01 -1.5314e+00 +7.0522e-01
141 +2.207787148e+02 +2.207787148e+02 +4.029887148e+02 +4.029887148e+02 -5.6613e-01 -6.4660e-01 +3.5934e-02 -5.5486e-01 +4.4655e-01 +3.6634e-01 -4.1562e-01 +6.7598e-01 -4.5655e-02 +2.4139e-01 -5.1576e-01 -4.3786e-01 +2.7978e-02 +2.0356e-03 -2.6885e-01 +1.5238e-02 +1.9428e-01 +8.3061e-01 -1.7620e+00 +1.1459e+00
260 +2.186254647e+02 +2.186254647e+02 +4.008354647e+02 +4.008354647e+02 -6.2396e-01 -6.7174e-01 +2.4316e-01 -3.5109e-01 +4.7776e-01 +3.8448e-01 -4.4510e-01 +5.3888e-01 +2.2804e-01 -2.0359e-01 -5.1901e-01 -5.7638e-01 +2.4625e-01 +1.8145e-01 -4.4907e-01 +9.3869e-02 +6.5361e-01 +5.0310e-01 -1.6661e+00 +1.0410e+00
315 +1.995037967e+02 +1.995037967e+02 +3.817137967e+02 +3.817137967e+02 -6.1923e-01 -7.2029e-01 +1.6487e-01 -2.2926e-01 +5.2808e-01 +4.5633e-01 -5.1788e-01 +4.7960e-01 +7.0349e-02 -1.7886e-01 -3.1069e-01 -5.2458e-01 +8.9344e-02 +5.7387e-01 -2.8384e-01 -1.2456e-02 +6.4316e-01 +6.8982e-01 -2.4830e+00 +9.7097e-01
373 +1.915186868e+02 +1.915186868e+02 +3.737286868e+02 +3.737286868e+02 -1.0529e-01 -9.8132e-01 -4.9079e-03 -3.5724e-01 +5.3498e-01 +3.4573e-01 -3.0391e-01 +5.2994e-01 -1.9586e-01 -3.0115e-01 -1.3019e-01 -5.8726e-01 +5.2017e-02 +5.4276e-01 -2.8556e-01 -1.1483e-01 +5.9055e-01 +4.2129e-01 -2.4976e+00 +9.9525e-01
386 +1.750507776e+02 +1.750507776e+02 +3.572607776e+02 +3.572607776e+02 -1.3682e-01 -8.1040e-01 +7.9234e-02 -3.3932e-01 +4.1153e-01 +4.2750e-01 -4.1368e-01 +6.5839e-01 -1.6088e-01 -3.0431e-01 -4.8041e-01 -8.1350e-01 +3.2561e-02 +5.6211e-01 -3.4256e-01 -1.0746e-01 +5.6434e-01 +4.9594e-01 -2.1047e+00 +9.2262e-01
479 +1.638805310e+02 +1.638805310e+02 +3.460905310e+02 +3.460905310e+02 +1.0170e-01 -9.2191e-01 +1.4048e-01 -2.3996e-01 +5.1060e-01 +3.6825e-01 -4.7002e-01 +6.5552e-01 -1.6855e-01 -2.9752e-01 -5.0587e-01 -7.6214e-01 +1.3161e-01 +6.0429e-01 -2.7095e-01 -6.5829e-02 +6.4670e-01 +5.2162e-01 -2.1996e+00 +1.0314e+00
570 +1.522353109e+02 +1.522353109e+02 +3.344453109e+02 +3.344453109e+02 -3.1622e-02 -6.8733e-01 -1.8571e-02 -2.5819e-01 +4.5771e-01 +4.4937e-01 -4.9211e-01 +5.1960e-01 -2.8098e-01 -1.5877e-01 -5.0985e-01 -7.2754e-01 +1.9958e-01 +6.2558e-01 -2.6685e-01 -4.9573e-02 +6.2594e-01 +6.2095e-01 -2.1881e+00 +9.7914e-01
584 +1.462272205e+02 +1.462272205e+02 +3.284372205e+02 +3.284372205e+02 +4.5458e-02 -7.3406e-01 +1.1861e-02 -3.4265e-01 +4.0385e-01 +3.9767e-01 -4.6052e-01 +6.0099e-01 -2.7388e-01 -1.4538e-01 -5.1441e-01 -6.4026e-01 +2.2188e-01 +6.3422e-01 -3.0392e-01 +4.3655e-03 +5.9117e-01 +5.0992e-01 -2.1554e+00 +9.6914e-01
616 +1.430418264e+02 +1.430418264e+02 +3.252518264e+02 +3.252518264e+02 +7.5604e-03 -6.8363e-01 -3.2884e-02 -4.0802e-01 +4.8260e-01 +4.1084e-01 -5.4553e-01 +6.6561e-01 -2.9377e-01 -1.0398e-01 -4.8341e-01 -6.3864e-01 +1.6639e-01 +5.9044e-01 -2.4229e-01 -9.5083e-03 +5.9152e-01 +4.8614e-01 -2.2215e+00 +9.7858e-01
729 +1.394456672e+02 +1.394456672e+02 +3.216556672e+02 +3.216556672e+02 -1.0034e-01 -6.2000e-01 +7.6408e-02 -3.1746e-01 +5.3828e-01 +3.9817e-01 -6.0044e-01 +5.8138e-01 -1.8716e-01 -1.9389e-01 -4.5191e-01 -6.5222e-01 +7.3318e-02 +4.9953e-01 -2.8845e-01 -2.4277e-02 +6.9917e-01 +5.4528e-01 -2.1444e+00 +1.0013e+00
731 +1.352141612e+02 +1.352141612e+02 +3.174241612e+02 +3.174241612e+02 -5.3099e-02 -5.3751e-01 +6.1874e-02 -2.8075e-01 +5.1292e-01 +4.2585e-01 -6.2493e-01 +5.9461e-01 -1.8185e-01 -1.8518e-01 -4.7862e-01 -6.4457e-01 +6.9275e-02 +5.0193e-01 -2.7213e-01 -9.1825e-02 +6.8639e-01 +5.1046e-01 -2.1992e+00 +9.8027e-01
804 +1.292449710e+02 +1.292449710e+02 +3.114549710e+02 +3.114549710e+02 -1.1605e-01 -5.2696e-01 +2.4222e-02 -3.3907e-01 +4.4650e-01 +4.3861e-01 -5.7830e-01 +5.4106e-01 -2.3462e-01 -1.9423e-01 -5.0147e-01 -6.7619e-01 +4.8642e-02 +5.7927e-01 -2.5775e-01 -7.5115e-02 +6.7203e-01 +5.1693e-01 -2.2118e+00 +9.3951e-01
815 +1.276387378e+02 +1.276387378e+02 +3.098487378e+02 +3.098487378e+02 -1.0679e-01 -5.1778e-01 +4.2311e-02 -3.4706e-01 +4.4332e-01 +4.2626e-01 -5.9646e-01 +5.4206e-01 -2.4870e-01 -2.3699e-01 -5.0927e-01 -6.6230e-01 +2.3454e-02 +5.9974e-01 -2.6879e-01 -4.5205e-02 +6.9436e-01 +4.9910e-01 -2.2136e+00 +9.9454e-01
865 +1.243693581e+02 +1.243693581e+02 +3.065793581e+02 +3.065793581e+02 -1.4950e-01 -4.8652e-01 +5.2409e-02 -3.0135e-01 +4.8724e-01 +4.5049e-01 -6.0974e-01 +5.3381e-01 -2.1860e-01 -2.1494e-01 -4.7553e-01 -6.5637e-01 +5.7141e-02 +5.7671e-01 -2.6938e-01 -2.8756e-03 +6.7662e-01 +4.9318e-01 -2.1769e+00 +9.8007e-01
964 +1.229555344e+02 +1.229555344e+02 +3.051655344e+02 +3.051655344e+02 -1.0231e-01 -5.3193e-01 +3.1684e-02 -3.3381e-01 +4.4247e-01 +4.3328e-01 -5.7258e-01 +5.2346e-01 -2.8213e-01 -1.8629e-01 -4.8976e-01 -5.5812e-01 +9.4828e-02 +5.6237e-01 -2.6216e-01 -1.0264e-02 +6.8497e-01 +5.0104e-01 -2.2016e+00 +9.9034e-01
1091 +1.201359510e+02 +1.201359510e+02 +3.023459510e+02 +3.023459510e+02 -1.2259e-01 -5.5190e-01 +2.4382e-02 -3.4409e-01 +4.6603e-01 +4.0900e-01 -5.5791e-01 +5.1560e-01 -2.2569e-01 -1.9362e-01 -4.7933e-01 -5.7876e-01 +7.9577e-02 +5.6806e-01 -2.7094e-01 -2.4122e-02 +6.8175e-01 +4.9459e-01 -2.1756e+00 +9.9866e-01
% function evaluation | noise-free fitness - Fopt (8.191000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.144504274e+03 +1.144504274e+03 +1.226414274e+03 +1.226414274e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.017804727e+03 +1.017804727e+03 +1.099714727e+03 +1.099714727e+03 -1.2955e-01 -2.8802e-01 +3.1528e-02 +7.4655e-02 -1.2177e-02 +8.6564e-02 +3.1395e-01 +4.3898e-01 -1.6273e-01 +1.5287e-01 -1.4278e-01 -5.3506e-02 -2.0754e-01 -7.7161e-02 +4.0945e-01 -5.1511e-02 +1.2810e-01 +3.5205e-01 -7.3645e-02 +2.2494e-02
4 +9.745123417e+02 +9.745123417e+02 +1.056422342e+03 +1.056422342e+03 -4.6914e-03 +6.4778e-02 +1.8724e-01 -1.0412e-01 +1.3571e-01 -5.8378e-02 -1.2086e-02 +4.8296e-02 -2.9212e-02 -6.6693e-02 +1.2441e-01 -2.9316e-01 +1.0986e-01 -1.2881e-01 +1.8082e-01 -3.1048e-02 -3.0608e-01 -8.9743e-02 -1.0138e-01 -3.2070e-01
11 +9.304179342e+02 +9.304179342e+02 +1.012327934e+03 +1.012327934e+03 -2.1563e-01 +2.8601e-01 -3.5300e-02 +2.5655e-01 +2.9518e-01 +1.6892e-01 +7.6251e-02 +1.1409e-01 -3.9025e-01 +4.2327e-01 -4.2338e-01 -3.4095e-01 -1.1222e-01 -1.6980e-01 +2.7779e-01 -3.8424e-01 -2.9405e-01 +1.8060e-01 -3.5113e-01 +1.3128e-01
18 +8.452023617e+02 +8.452023617e+02 +9.271123617e+02 +9.271123617e+02 +6.6897e-02 +3.5994e-01 +1.3378e-01 +1.4096e-02 +5.8305e-01 +3.3572e-01 +1.5257e-02 +3.6116e-01 -3.5896e-01 +5.0648e-01 -1.9379e-01 -4.4881e-01 -1.9384e-01 -1.3341e-01 +4.8320e-01 +1.1815e-02 -2.9004e-01 +1.3148e-01 -4.3448e-01 -3.4571e-01
35 +8.310299517e+02 +8.310299517e+02 +9.129399517e+02 +9.129399517e+02 -1.2477e-01 +2.7573e-01 +1.0889e-01 +2.9842e-02 +2.9333e-01 +2.0695e-01 +1.3066e-01 +4.5720e-02 -4.1177e-01 +7.9259e-02 -2.3084e-01 -5.0821e-01 -1.1391e-01 -1.5269e-01 -2.6518e-01 -1.5001e-01 -4.2417e-01 -1.7444e-02 -3.9755e-01 -6.1187e-01
36 +8.066833725e+02 +8.066833725e+02 +8.885933725e+02 +8.885933725e+02 -3.4714e-01 +4.6152e-01 +5.4055e-01 -2.2722e-01 +2.7034e-01 +4.7679e-01 +1.4564e-01 +6.5675e-01 -3.7493e-01 +3.4544e-01 -4.4150e-02 -4.9946e-02 -6.5879e-01 -2.2946e-01 -4.4133e-01 -1.2885e-01 -3.6831e-01 +1.6182e-01 -7.1646e-01 -3.4361e-01
39 +7.638657104e+02 +7.638657104e+02 +8.457757104e+02 +8.457757104e+02 +1.8054e-01 +1.6263e-01 +4.1070e-02 +1.7568e-02 +1.9231e-01 +4.3073e-01 +1.1563e-01 +3.5678e-01 -6.4930e-01 +4.2256e-01 +3.7433e-01 -1.6498e-01 -5.4445e-01 -2.3028e-01 -1.6670e-01 -2.0309e-01 -3.6037e-01 +2.9060e-01 -5.9926e-01 -3.7282e-01
43 +7.258630057e+02 +7.258630057e+02 +8.077730057e+02 +8.077730057e+02 +4.1352e-02 +3.0383e-01 +8.9265e-02 +2.4289e-01 +1.5598e-01 +3.3964e-01 +5.8307e-01 +5.1732e-01 -5.7626e-01 +4.8553e-01 +7.6234e-02 -3.3615e-01 -5.5932e-01 -9.6325e-03 -2.9157e-01 -1.3592e-01 -2.5172e-01 +2.1385e-01 -5.7038e-01 -7.9453e-01
57 +7.149565819e+02 +7.149565819e+02 +7.968665819e+02 +7.968665819e+02 +1.8697e-01 +2.5918e-01 +9.7248e-02 +2.6150e-02 +7.4371e-01 +3.2963e-01 +6.9122e-01 +6.4171e-01 -5.0070e-01 +5.8526e-01 +2.3396e-01 -7.6095e-02 -6.4987e-01 -1.7192e-01 -4.3866e-01 -6.5809e-02 -6.1799e-01 -4.9117e-02 -8.7116e-01 -5.7511e-01
58 +7.009822888e+02 +7.009822888e+02 +7.828922888e+02 +7.828922888e+02 +1.5230e-01 +4.3502e-01 +1.7796e-01 -1.5494e-01 +4.3376e-01 +4.4535e-02 +4.3019e-01 +2.3096e-01 -6.7199e-01 +7.9782e-01 +5.0593e-01 -1.8359e-01 -7.7843e-01 -3.2086e-01 -4.4272e-01 +9.8607e-02 -5.5563e-01 -6.3255e-02 -1.0061e+00 -9.2314e-01
73 +6.276526034e+02 +6.276526034e+02 +7.095626034e+02 +7.095626034e+02 +9.2990e-03 +2.9697e-01 +2.4682e-01 -1.7422e-01 -1.3128e-01 +2.6838e-01 +6.5132e-01 +2.9788e-01 -5.8725e-01 +5.7764e-01 +6.0021e-01 +1.8224e-01 -6.5129e-01 -1.3738e-01 -1.3719e-01 +2.2604e-01 -2.8486e-01 -1.9567e-04 -1.2350e+00 -1.3013e+00
93 +6.112645398e+02 +6.112645398e+02 +6.931745398e+02 +6.931745398e+02 +1.4100e-01 +5.2027e-01 +1.3775e-01 -5.7407e-01 -3.0783e-02 +2.2147e-01 +5.4331e-01 +1.0679e+00 -3.9662e-01 +5.6951e-01 +7.8847e-01 -5.6590e-02 -3.1449e-01 +6.4407e-01 +4.2882e-01 +2.9689e-01 -3.7978e-01 -1.3066e-01 -1.2047e+00 -1.3476e+00
101 +5.801825487e+02 +5.801825487e+02 +6.620925487e+02 +6.620925487e+02 -2.1561e-02 +7.7528e-01 +4.1542e-02 -1.3952e-01 +4.7134e-02 +3.9399e-01 +4.1919e-01 +4.8153e-01 -5.3949e-01 +8.6286e-01 +7.5494e-01 -2.5893e-01 -5.7349e-01 +7.6525e-01 +5.6782e-01 +5.1073e-01 -8.4243e-01 +2.3331e-01 -9.8759e-01 -1.4972e+00
103 +5.372822483e+02 +5.372822483e+02 +6.191922483e+02 +6.191922483e+02 +3.6329e-01 +5.5215e-01 -1.7030e-01 -2.6577e-01 +1.8850e-01 +2.8257e-01 +1.2046e-02 +3.6740e-01 -1.7348e-01 +1.1043e-01 +7.4145e-01 -1.1252e-01 +1.8483e-01 +4.9732e-01 -3.9859e-01 +1.9825e-01 -7.4070e-01 -8.9162e-02 -1.4028e+00 -1.3846e+00
117 +5.241881651e+02 +5.241881651e+02 +6.060981651e+02 +6.060981651e+02 +2.4696e-01 +5.9994e-01 +1.6411e-01 -3.8428e-01 +5.2810e-01 +4.0015e-01 +1.4729e-01 +3.4041e-01 -4.4677e-01 +3.7674e-01 +1.0463e+00 -2.6866e-01 -1.2809e-01 +4.4923e-01 +3.9682e-03 +5.1735e-01 -1.1477e+00 -4.7658e-01 -1.3268e+00 -1.6478e+00
126 +4.757874604e+02 +4.757874604e+02 +5.576974604e+02 +5.576974604e+02 +4.4996e-01 +9.1145e-01 +2.5482e-01 -4.3049e-01 +2.5614e-01 -9.4161e-02 -2.1987e-02 +3.6350e-01 -2.9255e-01 +1.8459e-01 +1.1599e+00 -1.2781e-01 -3.7565e-01 +3.2964e-01 +4.4289e-01 +7.7710e-01 -1.2991e+00 -1.5498e-01 -1.8710e+00 -1.8205e+00
134 +4.440364066e+02 +4.440364066e+02 +5.259464066e+02 +5.259464066e+02 +2.5323e-01 +7.2619e-01 +2.4337e-02 -3.4101e-01 +1.9432e-01 -1.3610e-01 -3.2199e-01 +5.0834e-01 -6.4849e-01 +1.4062e-01 +8.0753e-01 -7.8959e-02 -5.0897e-01 +2.8906e-01 +5.4853e-01 +1.4313e+00 -1.3507e+00 -4.1067e-01 -1.8499e+00 -1.8336e+00
137 +4.280925343e+02 +4.280925343e+02 +5.100025343e+02 +5.100025343e+02 +9.8009e-02 +5.2720e-01 +5.3874e-01 -5.3257e-01 +5.5144e-01 -2.7649e-01 +3.3517e-03 +6.0463e-02 -1.7991e-01 +1.7474e-01 +7.3462e-01 -2.5286e-01 -6.6870e-01 +2.1467e-01 +4.3593e-01 +9.1105e-01 -1.3272e+00 -7.9229e-02 -1.7393e+00 -1.9885e+00
197 +4.185638718e+02 +4.185638718e+02 +5.004738718e+02 +5.004738718e+02 -9.7113e-01 +3.5359e-01 +2.6688e-01 -3.0238e-01 +1.0169e+00 -3.2402e-01 -6.7607e-01 +5.8736e-01 -1.1085e+00 -1.1627e-01 +1.3486e+00 -3.3074e-01 -4.6436e-01 +5.0152e-01 +7.8343e-01 +1.3250e+00 -1.5210e+00 +7.3289e-03 -2.2508e+00 -1.8560e+00
198 +4.032464647e+02 +4.032464647e+02 +4.851564647e+02 +4.851564647e+02 -6.3203e-01 +6.5280e-01 +9.0576e-02 -5.2416e-01 +8.8458e-01 -2.0462e-01 -7.5216e-01 +4.5053e-01 -7.0669e-01 +8.8140e-02 +1.3546e+00 +3.1726e-01 +5.1964e-02 +9.7270e-01 +1.3352e+00 +1.0442e+00 -6.3277e-01 +2.8387e-01 -2.0160e+00 -2.1672e+00
201 +3.915576086e+02 +3.915576086e+02 +4.734676086e+02 +4.734676086e+02 -7.8347e-01 +2.4715e-01 +2.4913e-01 -6.6490e-01 +1.2445e+00 -3.8368e-01 -3.7974e-01 +7.7597e-01 -9.5115e-01 +2.3384e-01 +1.8517e+00 -9.3556e-03 -3.2222e-01 +6.8752e-01 +9.8083e-01 +5.2939e-01 -1.1670e+00 +1.3221e-01 -1.9944e+00 -2.2991e+00
223 +3.648471028e+02 +3.648471028e+02 +4.467571028e+02 +4.467571028e+02 -6.4165e-01 +2.2703e-01 +2.1482e-01 -5.1794e-01 +1.3404e+00 +8.6604e-02 -1.0255e+00 +1.0306e+00 -4.7320e-01 +3.1614e-01 +1.0957e+00 +2.6285e-01 +1.3982e-01 +9.5025e-01 +1.4420e+00 +5.8279e-01 -1.3648e+00 +3.3794e-01 -2.3819e+00 -1.6475e+00
229 +3.508283368e+02 +3.508283368e+02 +4.327383368e+02 +4.327383368e+02 -6.1498e-01 +5.1683e-01 +4.4206e-01 -7.5544e-01 +1.4516e+00 -1.6496e-01 -5.8451e-02 +1.9739e-01 -1.0707e+00 -4.3649e-01 +1.3206e+00 +6.2190e-01 +1.8338e-01 +1.1439e+00 +1.1539e+00 +3.8526e-01 -1.4060e+00 +6.8839e-01 -2.2732e+00 -2.0343e+00
240 +3.338803949e+02 +3.338803949e+02 +4.157903949e+02 +4.157903949e+02 -5.0320e-01 +6.9035e-01 +1.8270e-01 -5.9134e-01 +9.8677e-01 -3.3209e-01 -1.2060e+00 +2.7338e-01 -1.4941e+00 +1.7327e-02 +1.4405e+00 +7.0766e-01 -1.8290e-01 +1.1288e+00 +1.3465e+00 +3.6262e-01 -1.4995e+00 +5.6676e-01 -2.3559e+00 -2.0370e+00
